id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,has_high_sev_outage,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2453701,10-03-2023,0,1,1,0,0,1,0,0,0,17,0,0,3,0,Education,250 - 499,0,0,0,,,,,0,0,0,0,21.0,25,17,3057.48,4384.56,1253.64,73.44,1253.856,0.0,0.0,1,1,1,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_11265556,10-03-2023,0,1,1,0,0,0,1,0,0,17,1,0,1,0,Technology,250 - 499,0,0,0,,100.0,,10.0,0,6,0,0,12.0,0,17,6468.0,6468.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,11.0,0.0,7.0,11.0,0,1,0.636363636,0.636363636,0,0
JMAN_2468805,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,14,0,0,1.0,0,2,324.0,396.0,72.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_11200796,17-03-2023,0,1,0,0,1,1,0,0,0,14,1,0,1,0,Transportation,Oct-49,0,0,0,,,,,0,14,0,0,1.0,0,31,5737.8,6774.6,771.48,349.08,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_11118444,27-01-2023,0,1,0,0,0,0,0,1,0,6,1,0,1,0,Financial Services,Oct-49,0,100,25,,,,,0,8,0,0,10.0,0,222,16380.0,,-16380.0,0.0,0.0,-16380.0,0.0,1,1,0,0,100,0,15.0,0.111111111,9.0,15.0,0,0,0.6,0.6,0,0
JMAN_9023120,10-03-2023,0,1,0,0,0,0,0,0,1,12,0,0,2,0,Corporate Services,Oct-49,0,100,33,,,,,0,8,0,0,6.0,0,4,1308.0,1668.0,360.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9383192,10-03-2023,0,1,0,0,0,0,0,0,1,14,0,0,2,0,Corporate Services,Oct-49,0,0,0,,,,,0,8,0,0,6.0,0,3,1452.0,,-1452.0,0.0,0.0,-1452.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9803968,17-03-2023,0,1,0,0,0,0,0,0,1,11,0,0,5,0,Corporate Services,Oct-49,0,0,0,,,,,0,9,0,0,8.0,0,5,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9031290,13-01-2023,0,1,0,0,0,0,0,0,1,12,0,0,6,0,Technology,01-Sep,0,100,29,,,,,0,6,0,0,4.0,0,0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9029087,10-03-2023,1,0,0,0,0,0,0,0,1,17,1,0,6,0,Media & Entertainment,50 - 99,0,0,0,,,,,0,10,0,0,12.0,0,0,9540.0,,-9540.0,0.0,0.0,-9540.0,0.0,1,1,1,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2473827,20-01-2023,0,1,0,0,0,0,0,1,0,17,0,0,5,0,,Oct-49,0,0,0,,,,,0,7,0,0,4.0,0,3,588.0,588.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9086153,10-02-2023,0,1,1,0,0,0,1,0,0,15,1,0,5,0,"Retail, Wholesale & Distribution",500 - 999,0,50,50,,,,,0,10,0,0,11.0,0,66,21480.0,,-21480.0,0.0,0.12,-21480.0,0.0,1,1,1,100,100,0,10.0,0.1,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9003408,24-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Healthcare,01-Sep,0,0,0,,,,,0,8,0,0,12.0,0,0,420.0,,-420.0,0.0,0.0,-420.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9014366,31-03-2023,0,1,1,0,0,0,0,0,1,16,0,0,4,0,Non-Profits & Associations,500 - 999,0,0,0,,,,,0,11,0,0,6.0,0,15,768.0,768.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2448264,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,12,0,0,11.0,0,8,9360.0,8424.0,-936.0,0.0,-936.0,-2052.0,0.0,1,1,0,100,100,0,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9026918,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,0,0,,,,,0,8,0,0,4.0,0,0,72.6,76.08,0.0,3.48,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2463786,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Consumer Services,Oct-49,0,0,0,,,,,0,8,0,0,3.0,0,0,1481.4,1819.32,272.88,65.04,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2461549,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Financial Services,Oct-49,0,0,0,,,,,0,0,0,0,19.0,0,97,5313.0,4607.28,-767.88,62.16,-767.88,0.0,0.0,1,1,0,100,100,0,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2465336,03-02-2023,0,1,0,0,1,1,0,0,0,17,0,0,6,0,Financial Services,1000 - 4999,0,0,0,,,,,0,0,0,0,20.0,0,0,1259.76,1284.12,0.0,24.36,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_12472512,10-02-2023,0,1,0,0,0,0,0,0,1,3,1,0,1,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,,0,3,5940.0,5940.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,4.0,5.0,0,0,1.0,0.8,1,0
JMAN_2469170,17-03-2023,1,0,0,0,0,1,0,0,0,17,1,0,5,0,Government,Oct-49,0,100,50,,,,,0,0,0,0,21.0,0,0,15354.12,16091.64,0.0,737.52,0.0,0.0,0.0,1,1,1,100,100,0,5.0,0.4,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9037476,03-02-2023,1,0,0,0,0,0,0,0,1,17,0,0,4,0,Manufacturing & Resources,50 - 99,0,0,0,,,,,0,10,0,0,5.0,0,0,3540.0,,-3540.0,0.0,0.0,-3540.0,0.0,1,1,0,100,100,0,10.0,0.0,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_2464850,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Financial Services,01-Sep,0,0,0,,,,,0,0,0,0,15.0,0,0,2178.84,1933.56,-348.72,103.44,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,6.0,1.0,0,0,1.0,1.0,0,0
JMAN_2457464,31-03-2023,0,1,0,0,0,1,0,0,0,15,0,0,5,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,15.0,0,151,2700.0,2976.0,276.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2447281,03-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,10,0,0,5.0,0,0,2478.6,2916.0,437.4,0.0,0.0,0.0,-437.4,1,1,0,150,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2457464,27-01-2023,0,1,0,0,0,1,0,0,0,15,0,0,5,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,13.0,0,111,2700.0,2928.0,228.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,9.0,0.0,9.0,9.0,0,0,1.0,1.0,0,0
JMAN_2450157,13-01-2023,1,0,0,0,0,0,0,0,1,16,1,0,5,0,Technology,100 - 249,0,0,0,,,,,0,9,0,0,10.0,0,0,5808.0,5808.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9027650,13-01-2023,1,0,0,0,0,0,1,0,0,15,1,0,5,0,Corporate Services,100 - 249,0,0,0,100.0,100.0,10.0,10.0,0,5,0,0,10.0,0,0,3768.0,,-3768.0,0.0,0.0,-3768.0,0.0,1,0,0,100,100,0,10.0,0.0,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_9041676,17-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Corporate Services,Oct-49,0,0,0,,,,,0,11,0,0,6.0,0,0,1968.0,,-1968.0,0.0,0.0,-1968.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9014565,31-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,7,0,0,12.0,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9036481,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,100.0,,9.0,0,0,0,0,20.0,0,84,1500.0,,-1500.0,0.0,-900.0,-600.0,0.0,1,0,0,100,100,0,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9028070,24-03-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Technology,500 - 999,0,0,0,,,,,0,0,0,0,12.0,0,0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2476152,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Consumer Services,01-Sep,0,0,0,,,,,0,5,0,0,1.0,0,97,2295.12,2405.4,0.0,110.28,0.0,0.0,0.0,1,1,0,100,100,0,2.0,1.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18057083,03-02-2023,0,1,0,0,0,0,0,1,0,17,0,0,1,0,Consumer Services,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9035528,03-02-2023,1,0,0,0,0,0,0,1,0,16,0,0,5,0,Consumer Services,1000 - 4999,0,0,0,,,,,0,10,0,0,11.0,0,110,912.0,912.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2453581,03-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,10,0,0,6.0,0,67,696.0,696.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2473799,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,11,0,0,6.0,0,32,217.92,456.72,226.32,12.48,226.2,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2468805,03-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,18,1,1,1.0,0,4,324.0,396.0,72.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2474070,20-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Transportation,Oct-49,0,0,0,,,,,0,7,0,0,4.0,0,1,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_11201598,24-03-2023,0,1,0,0,0,0,0,0,1,5,1,0,1,0,Consumer Services,Oct-49,0,0,0,,,,,0,8,1,1,0.0,0,32,948.0,948.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2379983,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,0,720.0,720.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_2457132,03-02-2023,1,0,0,0,0,0,0,0,1,17,1,0,3,0,Technology,Oct-49,0,0,0,,,,,0,10,0,0,11.0,6,1213,42240.0,42240.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,55.0,0.327272727,52.0,53.0,0,1,1.0,0.981132075,1,0
JMAN_18409956,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Transportation,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18149360,20-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,696.0,696.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18149360,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,696.0,696.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_17630843,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,228.0,276.0,48.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9079368,31-03-2023,1,0,0,0,0,0,0,0,1,16,0,0,3,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,11,0,0,6.0,0,333,5232.0,6672.0,1440.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_10592358,10-03-2023,1,0,0,0,0,0,0,0,1,8,1,0,1,0,Corporate Services,Oct-49,0,100,20,,,,,0,10,0,0,2.0,0,124,53400.0,57138.0,3738.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,50.0,0.0625,28.0,50.0,0,1,0.32,0.56,0,1
JMAN_9034089,10-03-2023,1,0,0,0,0,0,0,0,1,17,0,0,2,0,"Retail, Wholesale & Distribution",100 - 249,0,0,0,,,,,0,8,0,0,6.0,0,21,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_18354320,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9747161,24-03-2023,0,1,0,0,0,0,0,0,1,12,0,0,1,0,Corporate Services,01-Sep,0,0,0,,,,,0,10,0,0,12.0,0,9,5340.0,5340.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_9034647,31-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,8,0,0,12.0,0,0,720.0,,-720.0,0.0,0.0,-720.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9702646,24-02-2023,0,1,0,0,0,0,0,0,1,12,0,0,2,0,Corporate Services,01-Sep,0,0,0,,,,,0,9,1,1,1.0,0,47,2904.0,3696.0,792.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9001490,03-03-2023,1,0,0,0,0,0,0,0,1,17,0,0,4,0,Corporate Services,01-Sep,0,0,0,,,,,0,11,0,0,12.0,0,2,2640.0,2940.0,300.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_10535735,03-02-2023,1,0,0,0,0,0,0,1,0,8,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,0,0,,0.0,,8.0,0,10,0,0,7.0,1,554,21000.0,22500.0,1500.0,0.0,0.0,0.0,-1500.0,1,1,1,100,100,0,15.0,0.545454546,13.0,15.0,0,1,0.733333333,0.866666667,0,1
JMAN_2454712,03-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Healthcare,Oct-49,0,0,0,,,,,0,10,0,0,11.0,0,0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2453288,17-02-2023,1,0,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,0,0,,,,,0,11,1,1,0.0,0,249,960.0,5340.0,4380.0,0.0,1488.0,1380.0,0.0,1,1,0,100,130,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410392,27-01-2023,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Technology,Oct-49,0,0,0,,,,,1,0,0,0,,0,0,228.0,168.0,-60.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2319823,10-02-2023,1,0,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,0,0,,,,,0,8,0,0,3.0,0,29,259.8,264.84,0.0,5.04,0.0,0.0,0.0,0,0,0,100,100,0,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9129318,06-01-2023,0,1,1,0,0,1,0,0,0,15,1,0,1,0,Financial Services,250 - 499,0,100,5,,,,,0,0,0,0,19.0,35,474,142795.92,107373.96,-36307.56,885.6,-36307.5827,0.0,0.0,1,1,1,100,100,0,74.0,0.357142857,67.0,74.0,0,1,0.945945946,0.905405405,1,0
JMAN_2481898,17-03-2023,1,0,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,50 - 99,0,0,0,,,,,0,10,0,0,12.0,0,0,912.0,912.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9004606,06-01-2023,0,1,0,1,0,0,1,0,0,16,0,0,1,0,Manufacturing & Resources,5000+,0,0,0,,,,,1,3,0,0,1.0,0,0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,8.0,0.0,8.0,8.0,0,0,0.875,1.0,0,1
JMAN_2475394,24-02-2023,0,1,0,0,0,0,0,0,1,17,1,0,4,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,12,0,0,11.0,0,26,3396.0,3732.0,336.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,7.0,0.166666667,6.0,7.0,0,1,0.857142857,0.857142857,0,0
JMAN_15078349,24-02-2023,1,0,0,0,0,0,0,0,1,17,0,0,2,0,Technology,100 - 249,0,0,0,,,,,0,0,0,0,,0,0,441.48,450.12,0.0,529.44,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2481325,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,"Retail, Wholesale & Distribution",01-Sep,0,100,50,,,,,0,10,0,0,12.0,0,58,2940.0,3528.0,588.0,0.0,588.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2396226,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,9,0,0,7.0,0,0,116.88,145.68,26.52,2.28,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9021651,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,1,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,8,0,0,6.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9022776,24-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,100.0,100.0,10.0,10.0,0,0,0,0,15.0,0,177,1860.0,3001.32,1096.2,45.12,0.0,1096.2,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9242624,03-02-2023,0,1,1,0,0,1,0,0,0,15,1,0,4,0,Corporate Services,250 - 499,0,0,0,,,,,0,0,0,0,14.0,0,280,26676.48,,-27175.92,499.44,0.0,-27175.92,0.0,1,1,1,100,100,0,13.0,0.0,10.0,13.0,0,1,0.769230769,0.769230769,0,0
JMAN_2474033,10-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,10,0,0,12.0,0,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9026440,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,100,100,,,,,0,0,0,0,14.0,0,0,1480.56,1509.24,0.0,28.68,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9056184,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,11,0,0,5.0,0,0,1800.0,300.0,-1500.0,0.0,-1500.0,0.0,0.0,1,0,0,100,100,0,6.0,0.166666667,6.0,7.0,1,0,1.0,0.857142857,1,0
JMAN_2482561,10-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,8,0,0,3.0,0,19,64.92,66.24,0.0,1.32,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2456281,17-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,8,0,0,11.0,0,6,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,10.0,0.125,8.0,10.0,1,0,0.8,0.8,0,0
JMAN_11249333,24-03-2023,1,0,0,0,0,0,0,1,0,6,1,0,1,0,Telecommunications,50 - 99,0,100,20,,,,,0,0,0,0,17.0,0,97,2376.0,,-2376.0,0.0,0.0,-2376.0,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9021732,13-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,2,0,,Oct-49,0,0,0,,100.0,,10.0,0,9,0,0,10.0,0,4,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,1.0,2.0,0,1,0.5,0.5,0,0
JMAN_9059722,24-02-2023,1,0,0,0,0,0,0,1,0,17,1,0,1,0,"Retail, Wholesale & Distribution",100 - 249,0,100,33,0.0,0.0,7.0,7.0,0,12,0,0,5.0,1,186,59400.0,59400.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,33.0,0.3125,33.0,33.0,0,1,0.96969697,1.0,0,1
JMAN_2433825,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,0,0,,,,,0,15,1,1,0.0,0,4,233.76,291.24,52.92,4.56,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_18127929,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,684.0,456.0,-228.0,0.0,-228.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_18410388,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2462717,13-01-2023,0,1,0,1,0,0,0,0,1,16,0,0,7,0,"Retail, Wholesale & Distribution",1000 - 4999,0,100,100,,,,,0,6,0,0,4.0,0,47,2952.0,2952.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,3.0,2.0,0,1,1.0,1.0,0,0
JMAN_2453359,10-02-2023,0,1,1,0,0,1,0,0,0,17,0,0,3,0,"Retail, Wholesale & Distribution",500 - 999,0,0,0,,,,,0,0,0,0,20.0,0,113,3480.0,3480.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_10575478,17-02-2023,0,1,1,0,0,0,0,0,1,8,1,0,5,0,Healthcare,500 - 999,0,0,0,,,,,0,9,1,1,1.0,0,27,42792.0,47796.0,5004.0,0.0,4320.0,0.0,0.0,1,1,1,100,100,0,24.0,0.083333333,24.0,24.0,0,1,1.0,1.0,0,0
JMAN_9258120,17-03-2023,0,1,0,0,0,0,0,0,1,11,0,0,3,0,Corporate Services,01-Sep,0,0,0,,,,,0,8,1,1,0.0,0,4,1308.0,1668.0,360.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2468303,31-03-2023,1,0,0,0,0,0,0,0,1,17,0,0,3,0,Corporate Services,01-Sep,0,0,0,,,,,0,7,0,0,12.0,0,7,480.0,600.0,120.0,0.0,120.0,0.0,0.0,0,0,0,100,100,0,8.0,0.125,8.0,8.0,0,1,1.0,1.0,0,0
